source,target,original_relation,normalized_relation,PubMedID
akt,metabolism,regulator of,composed primarily of,39353238
small molecule akt inhibitors,cancer,may_treat,may_treat,39353238
small molecule akt inhibitors,inflammatory diseases,may_treat,may_treat,39353238
small molecule akt inhibitors,atp competitive and allosteric modulators,example of usage,example of usage,39353238
small molecule akt inhibitors,specificity,may_prevent,may_prevent,39353238
small molecule akt inhibitors,bioavailability,may_prevent,may_prevent,39353238
small molecule akt inhibitors,toxicity,may_prevent,may_prevent,39353238
pharmacokinetic properties,bioavailability,realizes,realizes,39353238
structural modifications,efficacy,produces,produces,39353238
structural modifications,safety profile,produces,produces,39353238
prodrugs,efficacy,produces,produces,39353238
prodrugs,safety profile,produces,produces,39353238
therapeutic window,effective dosing,realized in,realized in,39353238
therapeutic window,minimal adverse effects,realized in,realized in,39353238
clinical success,refinement,realized in,realized in,39353238
cisplatin,gemcitabine,treated with drug,treated with drug,39353216
biliary tract cancer,cisplatin,has disease,has disease,39353216
biliary tract cancer,gemcitabine,has disease,has disease,39353216
nivolumab,lenvatinib,treated with drug,treated with drug,39353216
lenvatinib,myocarditis,drug associated with AE,drug associated with AE,39353216
lenvatinib,hypertension,drug associated with AE,drug associated with AE,39353216
lenvatinib,biliary tract infection,drug associated with AE,drug associated with AE,39353216
lenvatinib,rash,drug associated with AE,drug associated with AE,39353216
lenvatinib,hypothyroidism,drug associated with AE,drug associated with AE,39353216
melanoma,drug resistance,has disease,has disease,39353049
melanoma,immunotherapies,may_treat,may_treat,39353049
immunotherapies,adverse side effects,drug AE occurs in,drug AE occurs in,39353049
nitric oxide,melanoma,may_treat,may_treat,39353049
chemical no donors,melanoma,may_treat,may_treat,39353049
macromolecular no donor systems,skin permeation,realizes,realizes,39353049
macromolecular no donor systems,toxicity,produces,produces,39353049
melanoma cells,macromolecular no donor systems,treated with drug,treated with drug,39353049
healthy cells,macromolecular no donor systems,treated with drug,treated with drug,39353049
macromolecular no donor systems,skin permeation,realized in,realized in,39353049
macromolecular no donor systems,in vitro model,realized in,realized in,39353049
older adults,toxicity,risk for,risk for,39357051
older adults,adverse events,risk for,risk for,39357051
older adults,chemotherapy induced nausea and vomiting (CINV),risk for,risk for,39357051
older adults,self management strategies,use few,use few,39357051
serious game (Managing at Home - MAH),older adults,designed for,designed for,39357051
intervention group,baseline,from,develops_from,39357051
intervention group,treatment cycle,at each,at each,39357051
control group,intervention group,compared with,drug associated with AE,39357051
cancer related chemotherapy,older adults,receiving,receiving,39357051
English,older adults,proficient in,adverse event occurs in,39357051
telephone,older adults,have,have,39357051
visual impairment,older adults,uncorrected,uncorrected,39357051
hearing impairment,older adults,uncorrected,uncorrected,39357051
p glycoprotein,testis,reduces concentration in,drug associated with AE in adolescent,39356462
breast cancer resistance protein,testis,reduces concentration in,drug associated with AE in adolescent,39356462
p glycoprotein,reproductive toxicity in males,reduces occurrence of,bearer of,39356462
p glycoprotein,spermatogenesis,protects,protects,39356462
breast cancer resistance protein,reproductive toxicity in males,increases occurrence of,bearer of,39356462
breast cancer resistance protein,testis,facilitates passage across,facilitates passage across,39356462
breast cancer resistance protein,spermatogenesis,does not protect as traditionally believed,does not protect as traditionally believed,39356462
drug,adverse event,may cause,may cause,39356310
adverse event,adverse event outcome,may lead to,anteriorly connected to,39356310
drug,supportive measure,may be used with,drug associated with AE in adolescent,39356310
supportive measure,adverse event,may prevent,may_prevent,39356310
treatment,adverse event,may treat,may_treat,39356310
5 arylaminouracil derivatives,neuroblastoma,may_treat,may_treat,39355889
5 arylaminouracil derivatives,glioblastoma multiforme,may_treat,may_treat,39355889
5 aminouracils,neuroblastoma cell lines,may_treat,may_treat,39355889
5 aminouracils,k 562 lymphoblastic cells,may_treat,may_treat,39355889
5 aminouracils,hl 60 promyeoloblastic cells,may_treat,may_treat,39355889
5 aminouracils,glioblastoma multiforme,may_treat,may_treat,39355889
isopropylphenylamine uracil,gbm6138,may_treat,may_treat,39355889
tert butylphenylamine uracil,gbm6138,may_treat,may_treat,39355889
fluoropyrimidines,solid tumors,may_treat,may_treat,39350200
fluoropyrimidines,dihydropyrimidine dehydrogenase,treated with drug,treated with drug,39350200
dihydropyrimidine dehydrogenase,dpyd gene,produced_by,produced_by,39350200
dpyd deficiency,pyrimidine metabolism,induced_by,induced_by,39350200
cancer patients,5-fluorouracil,treated with drug,treated with drug,39350200
5-fluorouracil,toxicity,may_cause,may_cause,39350200
dpd deficiency,cancer patients,occurs in patient treated with drug,occurs in patient treated with drug,39350200
dpyd variants,treatment-related mortality,has disease,has disease,39350200
immune checkpoint inhibitors,metastatic urothelial carcinoma,treated with drug,treated with drug,39348984
metastatic urothelial carcinoma,immune related adverse events,adverse event occurs in,adverse event occurs in,39348984
baseline neutrophil to lymphocyte ratio,immune related adverse events,associated with,drug associated with AE,39348984
systemic immune inflammation index,immune related adverse events,associated with,drug associated with AE,39348984
platelet to lymphocyte ratio,immune related adverse events,associated with,drug associated with AE,39348984
patients,anti pd1,treated with drug,treated with drug,39348984
patients,anti pd l1,treated with drug,treated with drug,39348984
jcog1008,cisplatin,treated with drug,treated with drug,39348265
cisplatin,acute kidney injury,induces,induces,39348265
acute kidney injury,chemoradiotherapy,occurs in patient treated with drug,occurs in patient treated with drug,39348265
chemoradiotherapy,head and neck cancer,may_treat,may_treat,39348265
Desmoid tumors,Ipilimumab and nivolumab,treated with drug,treated with drug,39343510
Desmoid tumors,SWOG S1609,part of,part of,39343510
SWOG S1609,DART trial,adjacent_to,adjacent_to,39343510
cervical cancer,brachytherapy,treated with drug,treated with drug,39342591
cervical cancer,cisplatin,treated with drug,treated with drug,39342591
cervical cancer,chemoradiation,may_treat,may_treat,39342591
cervical cancer,ebrt,may_treat,may_treat,39342591
clinical trial,cervical cancer,has disease,has disease,39342591
Palbociclib,Breast Cancer,may_treat,may_treat,39342581
Ribociclib,Breast Cancer,may_treat,may_treat,39342581
Palbociclib,Fulvestrant,treated with drug,treated with drug,39342581
Ribociclib,Fulvestrant,treated with drug,treated with drug,39342581
Goserelin,Pre-menopausal Women,may_treat,may_treat,39342581
Breast Cancer,Metastatic Disease,may_diagnose,may_diagnose,39342581
EORTC Quality of Life Questionnaire,Patients,used for assessment,used for assessment,39342581
CTCAE v5.0,Patients,used for toxicity assessment,used for toxicity assessment,39342581
colorectal cancer,5-fluorouracil,drug associated with AE,drug associated with AE,39339648
5-fluorouracil,adverse effects,may cause,may cause,39339648
taurine,chemotherapeutic agent,may prevent,may_prevent,39339648
chemotherapeutic agent,adverse effects,may induce,may induce,39339648
adenocarcinoma,"1,2-dimethylhydrazine",develops from,develops_from,39339648
rats,"1,2-dimethylhydrazine",treated with drug,treated with drug,39339648
colon tissues,taurine,protected by,protected by,39339648
genes,adenocarcinoma,associated with,drug associated with AE,39339648
genes,APC,associated with,drug associated with AE,39339648
genes,catenin,associated with,drug associated with AE,39339648
mitotic index,5-fluorouracil,increased by,increased by,39339648
dysplasia,5-fluorouracil,increased by,increased by,39339648
hepatocellular carcinoma,sorafenib,drug associated with AE,drug associated with AE,39339402
hepatocellular carcinoma,lenvatinib,drug associated with AE,drug associated with AE,39339402
nanotechnology,nanocarriers,example of usage,example of usage,39339402
chemotherapeutic agents,hepatocellular carcinoma,may_treat,may_treat,39339402
gene therapy,hepatocellular carcinoma,may_treat,may_treat,39339402
phototherapy,hepatocellular carcinoma,may_treat,may_treat,39339402
immunotherapy,hepatocellular carcinoma,may_treat,may_treat,39339402
combinatorial treatments,hepatocellular carcinoma,may_treat,may_treat,39339402
immune checkpoint inhibitors,proton pump inhibitors,drug-drug interaction,drug associated with AE in adolescent,39334098
immune checkpoint inhibitors,US Food and Drug Administration Adverse Event Reporting System,source of data,source,39334098
immune checkpoint inhibitors,"congenital, familial, and genetic disorders",associated with,drug associated with AE,39334098
immune checkpoint inhibitors,hepatobiliary disorders,associated with,drug associated with AE,39334098
immune checkpoint inhibitors,metabolism and nutrition disorders,associated with,drug associated with AE,39334098
immune checkpoint inhibitors,skin and subcutaneous tissue disorders,associated with,drug associated with AE,39334098
immune checkpoint inhibitors,programmed death 1,combined with,drug associated with AE,39334098
immune checkpoint inhibitors,programmed death ligand 1,combined with,drug associated with AE,39334098
immune checkpoint inhibitors,cytotoxic t lymphocyte antigen 4,combined with,drug associated with AE,39334098
immune checkpoint inhibitors,standardized MedDRA query system organ class toxicities,identified as,identified as,39334098
lenvatinib,hepatocellular carcinoma,may_treat,may_treat,39333610
patients,muscle loss,exacerbating,exacerbating,39333610
patients,lenvatinib,treated with drug,treated with drug,39333610
Germany,patients,location_of,location_of,39333610
antibody drug conjugate,immune checkpoint inhibitors,combination therapy,combination therapy,39333227
combination therapy,efficacy,measured by,measured by,39333227
combination therapy,safety,measured by,measured by,39333227
efficacy,Hodgkin lymphoma,treated in,treated with drug,39333227
efficacy,Non-Hodgkin lymphoma,treated in,treated with drug,39333227
adverse effects,peripheral neuropathy,occurs in,occurs in,39333227
adverse effects,skin issues,occurs in,occurs in,39333227
adverse effects,digestive system problems,occurs in,occurs in,39333227
egfr targeted therapies,toxicity,may cause,may cause,39330834
urokinase type plasminogen activator receptor (upar),recombinant ebat,targeted by,targeted by,39330834
recombinant ebat,tumors,targets,targets,39330834
recombinant ebat,vasculature,targets,targets,39330834
recombinant ebat,tumor microenvironment,targets,targets,39330834
mice,recombinant ebat,tested with,treated with drug,39330834
dogs,recombinant ebat,tested with,treated with drug,39330834
dogs,sarcoma,have,have,39330834
recombinant ebat,liver,associated with,drug associated with AE,39330834
recombinant ebat,liver injury,associated with,drug associated with AE,39330834
liver injury,portal biliary hyperplasia,results in,adverse event occurs in,39330834
liver injury,oval cell proliferation,results in,adverse event occurs in,39330834
liver injury,lymphoplasmacytic inflammation,results in,adverse event occurs in,39330834
liver injury,periportal hepatocellular microvesicular change,results in,adverse event occurs in,39330834
liver injury,hemorrhage,results in,adverse event occurs in,39330834
liver injury,necrosis,results in,adverse event occurs in,39330834
liver injury,apoptosis,results in,adverse event occurs in,39330834
surufatinib,small cell lung cancer,may_treat,may_treat,39327433
toripalimab,small cell lung cancer,may_treat,may_treat,39327433
etoposide,small cell lung cancer,may_treat,may_treat,39327433
cisplatin,small cell lung cancer,may_treat,may_treat,39327433
surufatinib,toripalimab,combined_with,combined_with,39327433
etoposide,cisplatin,combined_with,combined_with,39327433
small cell lung cancer,progression free survival,has outcome,adverse event outcome,39327433
small cell lung cancer,objective response rate,has outcome,adverse event outcome,39327433
small cell lung cancer,disease control rate,has outcome,adverse event outcome,39327433
small cell lung cancer,overall survival,has outcome,adverse event outcome,39327433
small cell lung cancer,adverse events,has outcome,adverse event outcome,39327433
chromosomal aberrations,bleomycin,induced_by,induced_by,39326941
bleomycin,human lymphoblastoid cells,occurs in,occurs in,39326941
human lymphoblastoid cells,Epstein Barr virus,induced_by,induced_by,39326941
nqbio 06,ovarian cancer cell line tov 21 g,treated with drug,treated with drug,39326936
nqbio 21,mda mb 231 breast cancer cells,treated with drug,treated with drug,39326936
nqbio 06,chromosomal breaks,induced_by,induced_by,39326936
nqbio 21,chromosomal breaks,induced_by,induced_by,39326936
nqbio 06,micronucleus assay,induces,induces,39326936
nqbio 21,micronucleus assay,induces,induces,39326936
lipinski s rules,nqbio 06,example of usage,example of usage,39326936
lipinski s rules,nqbio 21,example of usage,example of usage,39326936
nqbio 06,intestinal absorption,may_prevent,may_prevent,39326936
nqbio 21,intestinal absorption,may_prevent,may_prevent,39326936
nqbio 06,p glycoprotein,may_prevent,may_prevent,39326936
nqbio 21,p glycoprotein,may_prevent,may_prevent,39326936
amivantamab,epidermal growth factor receptor,drug associated with AE,drug associated with AE,39324708
amivantamab,met,drug associated with AE,drug associated with AE,39324708
amivantamab,non small cell lung cancer,may_treat,may_treat,39324708
epidermal growth factor receptor,cutaneous toxicities,induces,induces,39324708
cutaneous toxicities,rash,adverse event occurs in,adverse event occurs in,39324708
cutaneous toxicities,paronychia,adverse event occurs in,adverse event occurs in,39324708
cutaneous toxicities,dermatitis acneiform,adverse event occurs in,adverse event occurs in,39324708
nurses,physicians,collaborate with,drug associated with AE in adolescent,39324708
immune checkpoint inhibitors,side effects,associated with,drug associated with AE,39320566
patients,side effects,experiencing,experiencing,39320566
caregivers,patients,supporting,supporting,39320566
oncologist,patients,encouraging,encouraging,39320566
tyrosine kinase inhibitors,cardiac side effects,drug associated with AE,drug associated with AE,39318033
extracellular vesicles,bleb nanovesicles,composed primarily of,composed primarily of,39316382
bleb nanovesicles,human fc receptor I (hCD64),contains,contains,39316382
human fc receptor I (hCD64),monomeric IgG,has part,has part,39316382
bleb nanovesicles,prostate specific membrane antigen (PSMA) antibodies,contains,contains,39316382
prostate cancer,prostate specific membrane antigen (PSMA),has disease,has disease,39316382
osteosarcoma,gemcitabine and docetaxel combination chemotherapy,treated with drug,treated with drug,39315544
gemcitabine and docetaxel combination chemotherapy,toxicities,adverse event occurs in,adverse event occurs in,39315544
cell lines,osteosarcoma,develops_from,develops_from,39315544
gemdox,cell lines,may_treat,may_treat,39315544
clinical trials,osteosarcoma,may_treat,may_treat,39315544
immune checkpoint inhibitors,anti cytotoxic t lymphocyte associated protein 4,drug associated with AE,drug associated with AE,39311981
immune checkpoint inhibitors,anti programmed cell death 1 programmed cell death ligand 1,drug associated with AE,drug associated with AE,39311981
gastrointestinal immune related adverse events,diarrhea,adverse event occurs in,adverse event occurs in,39311981
gastrointestinal immune related adverse events,colitis,adverse event occurs in,adverse event occurs in,39311981
colitis,diarrhea,has disease,has disease,39311981
colitis,abdominal pain,has disease,has disease,39311981
colitis,fever,has disease,has disease,39311981
colitis,vomiting,has disease,has disease,39311981
colitis,nausea,has disease,has disease,39311981
colitis,ici induced colitis,drug AE occurs in,drug AE occurs in,39311981
colitis,serious life-threatening complications,adverse event outcome,adverse event outcome,39311981
colitis,corticosteroids,may_treat,may_treat,39311981
colitis,infliximab,may_treat,may_treat,39311981
colitis,vedolizumab,may_treat,may_treat,39311981
colitis,microbiota transplantation,may_treat,may_treat,39311981
colitis,cytokines,may_treat,may_treat,39311981
colitis,lymphocyte replication inhibitors,may_treat,may_treat,39311981
nanotechnology,cancer treatments,may_treat,may_treat,39308042
silver nanoparticles,antimicrobial properties,produces,produces,39308042
silver nanoparticles,antiproliferative properties,produces,produces,39308042
nanotoxicological assessment,combination index,realized in,realized in,39308042
combination index,cytotoxic effect,has part,has part,39308042
combination index,antiproliferative effect,has part,has part,39308042
combination index,cell migration,has part,has part,39308042
combination index,reactive oxygen species production,has part,has part,39308042
combination index,genotoxic effect,has part,has part,39308042
combination index,proapoptotic gene expression,has part,has part,39308042
combination index,oxidative stress gene expression,has part,has part,39308042
combination index,internalization,has part,has part,39308042
internalization,breast cancer cells,located_in,located_in,39308042
chemotherapeutic agents,oncology therapy,may_treat,may_treat,39308042
selinexor,acute myeloid leukemia,may_treat,may_treat,39307725
venetoclax,acute myeloid leukemia,may_treat,may_treat,39307725
azactitidine,acute myeloid leukemia,may_treat,may_treat,39307725
patients,selinexor,treated with drug,treated with drug,39307725
patients,venetoclax,treated with drug,treated with drug,39307725
patients,azactitidine,treated with drug,treated with drug,39307725
patients,complete remission,has disease,has disease,39307725
patients,hematological toxicity,adverse event occurs in,adverse event occurs in,39307725
malignant tumors,cancer patients,may_diagnose,may_diagnose,39307710
cancer patients,cardiovascular toxicity,may_prevent,may_prevent,39307710
cardiovascular toxicity,cardiovascular diseases,may_cause,may_cause,39307710
cardio oncology,cardiovascular diseases,may_treat,may_treat,39307710
cardiac biomarkers,cardiovascular diseases,may_diagnose,may_diagnose,39307710
consensus,cardiac biomarkers,has part,has part,39307710
immune checkpoint inhibitors,esophageal squamous cell carcinoma,drug associated with AE,drug associated with AE,39307038
camrelizumab,apatinib,treated with drug,treated with drug,39307038
patients,disease progression,may_diagnose,may_diagnose,39307038
sacituzumab govitecan,trop 2,treated with drug,treated with drug,39302614
metastatic triple negative breast cancer,sacituzumab govitecan,may_treat,may_treat,39302614
ascent study,sacituzumab govitecan,source,source,39302614
Japanese patients,solid tumors,occurs in,occurs in,39302614
phase 1,sacituzumab govitecan,may_prevent,may_prevent,39302614
phase 2,sacituzumab govitecan,may_prevent,may_prevent,39302614
objective response rate,sacituzumab govitecan,is evidence of,is evidence of,39302614
progression free survival,sacituzumab govitecan,is evidence of,is evidence of,39302614
overall survival,sacituzumab govitecan,is evidence of,is evidence of,39302614
drug induced pneumonitis,lung cancer systemic therapy,occurs during,adverse event occurs in,39302574
drug induced pneumonitis,immunotherapy,occurs during,adverse event occurs in,39302574
drug induced pneumonitis,immune checkpoint inhibitors,drug associated with AE,drug associated with AE,39302574
drug induced pneumonitis,chemotherapy,drug associated with AE,drug associated with AE,39302574
drug induced pneumonitis,targeted therapy,drug associated with AE,drug associated with AE,39302574
drug induced pneumonitis,corticosteroids,may_treat,may_treat,39302574
drug induced pneumonitis,immunosuppressive agents,may_treat,may_treat,39302574
drug induced pneumonitis,antibody drug conjugates,drug associated with AE,drug associated with AE,39302574
drug induced pneumonitis,computed tomography,may_diagnose,may_diagnose,39302574
ibrutinib,methotrexate,may_treat,may_treat,39300447
lenalidomide,methotrexate,may_treat,may_treat,39300447
methotrexate,primary central nervous system lymphoma,may_treat,may_treat,39300447
rituximab,methotrexate,may_treat,may_treat,39300447
procarbazine,methotrexate,may_treat,may_treat,39300447
vincristine,methotrexate,may_treat,may_treat,39300447
prednisone,methotrexate,may_treat,may_treat,39300447
aspergillosis,ibrutinib,drug associated with AE,drug associated with AE,39300447
pneumocystosis,ibrutinib,drug associated with AE,drug associated with AE,39300447
catheter related infection,ibrutinib,drug associated with AE,drug associated with AE,39300447
increased alanine aminotransferase levels,ibrutinib,drug associated with AE,drug associated with AE,39300447
hepatic cytolysis,ibrutinib,drug AE occurs in,drug AE occurs in,39300447
neutropenia,ibrutinib,drug AE occurs in,drug AE occurs in,39300447
infections,ibrutinib,drug AE occurs in,drug AE occurs in,39300447
Lyell's syndrome,lenalidomide,drug AE occurs in,drug AE occurs in,39300447
5 fluorouracil,colorectal cancer malignancy,may_treat,may_treat,39300121
5 fluorouracil,senescent cells,induced_by,induced_by,39300121
senescent cells,oleanolic acid,treated with drug,treated with drug,39300121
human umbilical vein endothelial cells,senescence associated proteins,has part,has part,39300121
human normal intestinal epithelial cells,senescence associated genes,has part,has part,39300121
human normal intestinal epithelial cells,senescence associated secretory phenotypes,has part,has part,39300121
senescent cells,IL-1,produces,produces,39300121
senescent cells,IL-6,produces,produces,39300121
senescent cells,IL-8,produces,produces,39300121
senescent cells,IFN,produces,produces,39300121
senescent cells,TNF,produces,produces,39300121
oleanolic acid,mTOR,induces,induces,39300121
oleanolic acid,HCT116 cells,may_treat,may_treat,39300121
oleanolic acid,SW480 cells,may_treat,may_treat,39300121
Balb/c mouse model,senescent cells,occurs in,occurs in,39300121
Gemox,Sintilimab,treated with drug,treated with drug,39299973
Sintilimab,PD-1 receptor,targeting,targeting,39299973
Nodal PTCLs,Salvage therapy,initiated salvage therapy with,treated with drug,39299973
Salvage therapy,Sintilimab,includes,includes,39299973
Salvage therapy,Gemox,includes,includes,39299973
Salvage therapy,Autologous stem cell transplantation,includes,includes,39299973
Salvage therapy,Histone deacetylase inhibitors,includes,includes,39299973
Adverse event,Gemox,drug associated with AE,drug associated with AE,39299973
Adverse event,Sintilimab,drug associated with AE,drug associated with AE,39299973
neurologic immune related adverse events,immune checkpoint inhibitors,associated with,drug associated with AE,39298719
neurologic immune related adverse events,Italian hospitals,located_in,located_in,39298719
neurologic immune related adverse events,peripheral nervous system,occurs in,occurs in,39298719
neurologic immune related adverse events,central nervous system,occurs in,occurs in,39298719
neurologic immune related adverse events,myocarditis,induced_by,induced_by,39298719
neurologic immune related adverse events,cerebellar ataxia,has part,has part,39298719
neurologic immune related adverse events,neuromuscular weakness,has part,has part,39298719
neurologic immune related adverse events,visual loss,has part,has part,39298719
neurologic immune related adverse events,sensory disturbances,has part,has part,39298719
neurologic immune related adverse events,focal neurologic signs,has part,has part,39298719
neurologic immune related adverse events,cognitive impairment,has part,has part,39298719
neurologic immune related adverse events,severe neurologic disability,may_prevent,may_prevent,39298719
neurologic immune related adverse events,cancer progression,induces,induces,39298719
nsclc,multidrug resistant nsclc,treated with drug,treated with drug,39298516
rh4,multidrug resistant nsclc,has part,has part,39298516
aft nanoparticle,multidrug resistant nsclc,may_treat,may_treat,39298516
immune and metabolic tumor microenvironments,multidrug resistant nsclc,induced_by,induced_by,39298516
breast cancer,chemotherapy,treated with drug,treated with drug,39294665
chemotherapy,adverse effects,adverse event occurs in,adverse event occurs in,39294665
phytomolecules,combination therapy,may_treat,may_treat,39294665
phytomolecules,drug delivery systems,may_prevent,may_prevent,39294665
phytochemicals,berberine,drug associated with AE,drug associated with AE,39294665
phytochemicals,curcumin,drug associated with AE,drug associated with AE,39294665
phytochemicals,quercetin,drug associated with AE,drug associated with AE,39294665
phytochemicals,lycopene,drug associated with AE,drug associated with AE,39294665
phytochemicals,sulforaphane,drug associated with AE,drug associated with AE,39294665
phytochemicals,resveratrol,drug associated with AE,drug associated with AE,39294665
phytochemicals,epigallocatechin gallate,drug associated with AE,drug associated with AE,39294665
phytochemicals,apigenin,drug associated with AE,drug associated with AE,39294665
phytochemicals,genistein,drug associated with AE,drug associated with AE,39294665
phytochemicals,thymoquinone,drug associated with AE,drug associated with AE,39294665
polypharmacy,physical functional outcomes,associated with,drug associated with AE,39294452
PIM,physical functional outcomes,associated with,drug associated with AE,39294452
medication measures,physical functional outcomes,associated with,drug associated with AE,39294452
older adults,advanced cancer,having,occurs in adult having disease,39294452
older adults,medication measures,starting,starting,39294452
older adults,geriatric assessment domain impairment,having,occurs in adult having disease,39294452
older adults,antineoplastic regimen,planned to start,starts,39294452
medications (meds),polypharmacy,assessed as,assessed as,39294452
medications (meds),PIM,categorized using,categorized using,39294452
STOPP criteria,PIM,used for categorization,used for categorization,39294452
2019 Beers criteria,PIM,used for categorization,used for categorization,39294452
physical functional outcomes,ADL decline,assessed by,assessed by,39294452
physical functional outcomes,IADL decline,assessed by,assessed by,39294452
physical functional outcomes,SPPB decline,assessed by,assessed by,39294452
physical functional outcomes,falls,assessed by,assessed by,39294452
multivariable cluster weighted generalized estimating equations models,relevant covariates,adjusted for,adjusted for,39294452
lutetium 177,prostate specific membrane antigen,adjacent_to,adjacent_to,39293461
prostate specific membrane antigen,metastatic castration resistant prostate cancer,treated with drug,treated with drug,39293461
177lu lu psma 617,docetaxel,may_treat,may_treat,39293461
high volume metastatic hormone sensitive prostate cancer,177lu lu psma 617,may_treat,may_treat,39293461
Chemoradiotherapy,Platinum Etoposide Chemotherapy,may_treat,may_treat,39287161
Chemoradiotherapy,Lung Cancer,may_treat,may_treat,39287161
Older Patients,Chemoradiotherapy,treated with drug,treated with drug,39287161
Hematological Adverse Events,Neutrophil Count,adverse event occurs in,adverse event occurs in,39287161
anticancer drugs,cardiotoxicity,induces,induces,39286288
anticancer drugs,vascular toxicity,induces,induces,39286288
vascular endothelial dysfunction,cardiotoxicity,induces,induces,39286288
ferroptosis,cardiotoxicity,induces,induces,39286288
mitochondrial dysfunction,cardiotoxicity,induces,induces,39286288
oxidative stress,cardiotoxicity,induces,induces,39286288
accumulation of anticancer drugs,cardiotoxicity,induces,induces,39286288
cardiotoxicity,heart failure,may lead to,anteriorly connected to,39286288
cardiotoxicity,myocarditis,may lead to,anteriorly connected to,39286288
cardiotoxicity,hypertension,may lead to,anteriorly connected to,39286288
cardiotoxicity,arrhythmias,may lead to,anteriorly connected to,39286288
cardiotoxicity,vascular toxicity,may lead to,anteriorly connected to,39286288
mitochondrial transplantation,doxorubicin,may ameliorate,may ameliorate,39286288
metastatic breast cancer,older women (aged 65 and above),occurs in patient demographic,occurs in,39279590
treatment approach,systemic anticancer treatments,may_treat,may_treat,39279590
older women (aged 65 and above),subgroup analyses,real world data,real world data,39279590
older women (aged 65 and above),guideline concordant,has lower rates in,drug associated with AE in adolescent,39279590
older women (aged 65 and above),comorbidity,has,has disease,39279590
older women (aged 65 and above),social supports,lack of,bounding layer of,39279590
older women (aged 65 and above),malnutrition,associated with,drug associated with AE,39279590
older women (aged 65 and above),geriatric factors,includes,includes,39279590
geriatric factors,frailty,may lead to,anteriorly connected to,39279590
geriatric factors,vulnerability,may lead to,anteriorly connected to,39279590
geriatric factors,multi-disciplinary team,involvement of,bearer of,39279590
immune checkpoint inhibitors,immune related adverse events,drug associated with AE,drug associated with AE,39277735
immune related adverse events,kidney,adverse event occurs in,adverse event occurs in,39277735
anti programmed cell death protein 1 (PD-1) therapy (pembrolizumab),kidney,treated with drug,treated with drug,39277735
renal immune related adverse events (R-IRAEs),peripheral blood mononuclear cells (PBMCs),occurs in patient,occurs in,39277735
peripheral blood mononuclear cells (PBMCs),cell clusters,composed primarily of,composed primarily of,39277735
cell clusters,differentially expressed genes (DEGs),has part,has part,39277735
differentially expressed genes (DEGs),Kyoto Encyclopedia of Genes and Genomes (KEGG),source,source,39277735
differentially expressed genes (DEGs),Gene Ontology (GO),source,source,39277735
CD4+ T cells,renal immune related adverse events (R-IRAEs),produces,produces,39277735
CD8+ T cells,renal immune related adverse events (R-IRAEs),produces,produces,39277735
ovarian clear cell carcinoma,sintilimab,treated with drug,treated with drug,39276785
ovarian clear cell carcinoma,bevacizumab,treated with drug,treated with drug,39276785
patients,treatment,may_treat,may_treat,39276785
treatment,chemotherapy,may_treat,may_treat,39276785
patients,phase 2 inova trial,part of,part of,39276785
patients,adverse events,occurs in,occurs in,39276785
cdk4 6 inhibitors,endocrine therapy,may_treat,may_treat,39267478
hormone receptor positive advanced breast cancer,cdk4 6 inhibitors,treated with drug,treated with drug,39267478
cdk4 6 inhibitors,abemaciclib,drug associated with AE,drug associated with AE,39267478
cdk4 6 inhibitors,palbociclib,drug associated with AE,drug associated with AE,39267478
cdk4 6 inhibitors,ribociclib,drug associated with AE,drug associated with AE,39267478
cdk4 6 inhibitors,dalpiciclib,drug associated with AE,drug associated with AE,39267478
progression free survival,lung metastasis,induced_by,induced_by,39267478
progression free survival,endocrine therapy,induced_by,induced_by,39267478
cdk4 6 inhibitors,chemotherapy,may_treat,may_treat,39267478
cdk4 6 inhibitors,hematologic toxicity,adverse event occurs in,adverse event occurs in,39267478
cdk4 6 inhibitors,clinical benefits,may_prevent,may_prevent,39267478
cdk4 6 inhibitors,safety profiles,protects,protects,39267478
patients,cdk4 6 inhibitors,treated with drug,treated with drug,39267478
